
trial	choice1	rts1	stim1ons_sl	stim1ons_ms	choice1ons_sl	choice1ons_ms	state	choice2	rts2	stim2ons_sl	stim2ons_ms	choice2ons_sl	choice2ons_ms	SC_ID	won
181	1	0.231777	1166323.533900	1166323.529100	1166571.486400	1166571.482700	2	1	0.514314	1167572.801600	1167572.796200	1168091.179900	1168091.176200	CCNP001445	1
182	1	0.493570	1170595.568799	1170595.563300	1171099.538300	1171099.535100	2	1	0.587548	1172100.552900	1172100.547800	1172691.552500	1172691.549200	CCNP001445	1
183	1	0.404674	1175195.024600	1175195.020000	1175611.648300	1175611.644200	2	1	0.459637	1176612.652900	1176612.648100	1177075.472000	1177075.468600	CCNP001445	1
184	1	0.438075	1179579.164200	1179579.158100	1180027.451800	1180027.448300	3	1	0.427091	1181028.497700	1181028.492900	1181459.590300	1181459.586200	CCNP001445	1
185	1	1.126000	1183963.342400	1183963.337200	1185099.301700	1185099.298200	3	2	0.692024	1186100.260900	1186100.256300	1186795.640200	1186795.636800	CCNP001445	1
186	2	0.705573	1189299.138700	1189299.134000	1190011.893700	1190011.890400	3	1	2.194526	1191012.959800	1191012.955200	1193211.405099	1193211.401500	CCNP001445	0
187	1	0.872802	1195715.037800	1195715.032500	1196595.523300	1196595.520100	2	0	0.000000	1197596.614900	1197596.610100	0.000000	0.000000	CCNP001445 
188	1	0.341358	1201600.568300	1201600.562099	1201947.350400	1201947.346700	2	1	2.860178	1202948.386600	1202948.381400	1205811.825600	1205811.822299	CCNP001445	1
189	1	0.408493	1208315.415700	1208315.410700	1208731.385600	1208731.382300	2	1	0.371747	1209732.452000	1209732.447100	1210107.609100	1210107.605800	CCNP001445	1
190	1	0.404760	1212611.027400	1212611.022300	1213027.661500	1213027.658300	2	1	0.539653	1214028.703500	1214028.698900	1214571.575700	1214571.572500	CCNP001445	1
191	1	0.394234	1217075.578200	1217075.573100	1217483.726799	1217483.723500	2	1	0.555501	1218484.689800	1218484.684700	1219043.436800	1219043.433700	CCNP001445	0
192	1	0.479250	1221546.951200	1221546.946400	1222035.302200	1222035.299100	2	1	0.339942	1223036.371500	1223036.366900	1223379.762200	1223379.758900	CCNP001445	1
193	1	0.594240	1225883.214100	1225883.206500	1226483.659200	1226483.655900	2	1	0.810445	1227484.797900	1227484.792500	1228299.249800	1228299.246300	CCNP001445	0
194	1	0.316355	1230802.734100	1230802.728700	1231123.357800	1231123.354600	3	1	0.995554	1232124.388000	1232124.383200	1233123.308599	1233123.305500	CCNP001445	0
195	1	0.092276	1235627.118100	1235627.113200	1235731.865900	1235731.862500	3	2	0.490394	1236732.855000	1236732.849800	1237227.194800	1237227.190800	CCNP001445	0
196	1	0.087288	1239730.749000	1239730.743300	1239827.368700	1239827.364300	3	2	1.123185	1240828.400600	1240828.395900	1241955.239000	1241955.235200	CCNP001445	0
197	2	0.194669	1244458.737300	1244458.732400	1244667.456300	1244667.453200	2	1	0.515957	1245668.458400	1245668.453000	1246187.671300	1246187.668000	CCNP001445	1
198	1	0.489231	1248691.697299	1248691.692200	1249195.552700	1249195.549400	3	1	0.459463	1250196.621700	1250196.616500	1250659.536200	1250659.533000	CCNP001445	1
199	1	0.438679	1253163.039800	1253163.035000	1253611.426300	1253611.423100	3	1	0.539925	1254612.525000	1254612.520100	1255155.906000	1255155.902500	CCNP001445	0
200	2	0.482584	1257659.847500	1257659.841400	1258155.682600	1258155.678800	3	2	0.739803	1259156.487500	1259156.482200	1259899.406000	1259899.402900	CCNP001445	0
