
trial	choice1	rts1	stim1ons_sl	stim1ons_ms	choice1ons_sl	choice1ons_ms	state	choice2	rts2	stim2ons_sl	stim2ons_ms	choice2ons_sl	choice2ons_ms	SC_ID	won
186	1	0.158724	902698.720200	902698.714700	902867.471200	902867.468000	2	2	0.706872	903868.340200	903868.335300	904578.916900	904578.912700	CCNP001368	1
187	2	0.023232	907083.781100	907083.775700	907115.397300	907115.393700	3	2	0.411497	908116.354400	908116.348300	908531.232800	908531.229500	CCNP001368	0
188	2	0.120901	911034.939600	911034.918400	911162.886700	911162.883500	3	1	0.372175	912163.756000	912163.749500	912539.342800	912539.339600	CCNP001368	0
189	2	0.720492	915043.043700	915043.024000	915779.119500	915779.116400	3	1	0.700100	916779.997100	916779.992200	917483.281600	917483.278500	CCNP001368	0
190	2	0.298897	919986.744900	919986.739700	920290.877000	920290.873700	2	1	0.467255	921291.992200	921291.986300	921762.878700	921762.875600	CCNP001368	0
191	2	0.271637	924266.244500	924266.239200	924546.935000	924546.932000	3	2	0.651817	925547.858200	925547.852900	926203.007200	926203.004200	CCNP001368	1
192	2	0.315957	928706.467400	928706.460400	929027.502800	929027.499500	3	2	0.330893	930028.387500	930028.380900	930363.206600	930363.202500	CCNP001368	0
193	2	0.095502	932867.173500	932867.168200	932971.087500	932971.084300	3	1	0.387620	933972.045900	933972.040800	934363.116800	934363.113600	CCNP001368	0
194	1	0.199494	936866.613900	936866.608400	937074.999500	937074.996000	2	2	0.380298	938075.973700	938075.968100	938459.576900	938459.573600	CCNP001368	1
195	1	0.315812	940963.018000	940963.012700	941291.123200	941291.119900	3	2	0.363124	942292.064900	942292.058700	942658.823800	942658.820600	CCNP001368	1
196	1	0.758355	945162.291600	945162.286200	945933.614800	945933.611400	2	1	0.263767	946935.179600	946935.173000	947202.715300	947202.711700	CCNP001368	1
197	1	0.331323	949706.350200	949706.344300	950043.540100	950043.537000	2	2	0.459445	951044.445800	951044.438700	951507.223400	951507.219900	CCNP001368	0
198	1	0.201749	954011.283900	954011.278500	954227.099900	954227.096700	2	1	0.476079	955228.049000	955228.042800	955707.370700	955707.367500	CCNP001368	0
199	1	0.593733	958211.222900	958211.217600	958819.046000	958819.043000	2	2	0.371781	959820.030800	959820.024300	960195.103500	960195.100400	CCNP001368	1
200	0	0.000000	962698.465800	962698.461300	0.000000	0.000000
