
trial	choice1	rts1	stim1ons_sl	stim1ons_ms	choice1ons_sl	choice1ons_ms	state	choice2	rts2	stim2ons_sl	stim2ons_ms	choice2ons_sl	choice2ons_ms	SC_ID	won
191	1	0.995428	1113779.352000	1113779.346700	1114779.911500	1114779.907400	2	2	0.762890	1115780.904500	1115780.899100	1116548.123100	1116548.118900	CCNP001674	1
192	1	0.499831	1119051.818300	1119051.812000	1119563.885200	1119563.881700	2	2	0.204062	1120564.785200	1120564.779400	1120772.183200	1120772.179800	CCNP001674	0
193	1	0.555129	1123275.642500	1123275.637000	1123835.781300	1123835.778100	2	2	0.755677	1124836.729700	1124836.722400	1125595.943900	1125595.940500	CCNP001674	1
194	2	2.034042	1128099.917600	1128099.912500	1130148.104300	1130148.100900	3	1	0.699587	1131149.058800	1131149.054000	1131851.911300	1131851.908000	CCNP001674	0
195	2	1.728023	1134356.682000	1134356.677000	1136092.047900	1136092.044800	2	2	1.650850	1137093.042000	1137093.035900	1138748.047700	1138748.043400	CCNP001674	1
196	2	0.659695	1141251.622200	1141251.616500	1141923.791000	1141923.787700	2	2	0.323856	1142924.737800	1142924.731700	1143251.939200	1143251.935800	CCNP001674	1
197	2	0.583963	1145755.475100	1145755.470300	1146348.248400	1146348.245000	3	1	1.403026	1147349.192200	1147349.186500	1148755.754300	1148755.750800	CCNP001674	0
198	1	0.572244	1151259.160000	1151259.154100	1151836.142300	1151836.139100	3	2	1.371704	1152837.198700	1152837.191000	1154212.179400	1154212.176000	CCNP001674	0
199	1	0.521079	1156715.942800	1156715.937700	1157252.006200	1157252.002800	3	1	0.730956	1158253.015600	1158253.010300	1158987.718600	1158987.714500	CCNP001674	1
200	0	0.000000	1161491.455300	1161491.450100	0.000000	0.000000
