
trial	choice1	rts1	stim1ons_sl	stim1ons_ms	choice1ons_sl	choice1ons_ms	state	choice2	rts2	stim2ons_sl	stim2ons_ms	choice2ons_sl	choice2ons_ms	SC_ID	won
185	1	0.432979	925755.042400	925755.017800	926203.706300	926203.702900	2	1	0.731160	927204.555000	927204.550500	927939.425100	927939.421400	CCNP001678	1
186	1	0.429796	930442.651100	930442.645200	930883.810600	930883.807300	3	2	1.658783	931884.730200	931884.710400	933547.355000	933547.351600	CCNP001678	0
187	1	0.372575	936050.718300	936050.713300	936427.618100	936427.614900	2	1	0.827001	937428.527000	937428.522400	938260.030200	938260.026500	CCNP001678	1
188	1	0.393235	940763.654800	940763.646700	941163.874600	941163.871500	2	1	0.596117	942164.777300	942164.772600	942763.980200	942763.977000	CCNP001678	1
189	1	0.323380	945267.477600	945267.472700	945595.527400	945595.523900	2	1	0.563685	946596.468600	946596.463700	947163.688200	947163.685000	CCNP001678	1
190	1	0.468745	949667.216300	949667.210900	950140.125300	950140.121700	2	1	0.395259	951140.996400	951140.991800	951539.612300	951539.609200	CCNP001678	1
191	1	0.279825	954043.041600	954043.036400	954333.724800	954333.721200	2	1	0.513545	955335.330400	955335.323400	955852.008800	955852.005400	CCNP001678	1
192	1	0.577271	958355.524100	958355.498300	958948.112000	958948.108800	3	1	0.435967	959948.971100	959948.966400	960388.300000	960388.296600	CCNP001678	0
193	1	0.579745	962891.570600	962891.565500	963484.114800	963484.111500	3	2	0.546805	964484.922000	964484.917400	965035.680500	965035.676300	CCNP001678	1
194	1	0.385575	967539.878000	967539.873200	967939.730800	967939.727600	2	1	0.564115	968940.643100	968940.638400	969508.063900	969508.060600	CCNP001678	1
195	1	0.199435	972011.476500	972011.470800	972220.327700	972220.323200	2	1	1.171656	973221.225200	973221.220300	974396.223300	974396.220000	CCNP001678	1
196	1	0.348182	976899.494400	976899.489600	977252.095000	977252.091600	3	2	0.730744	978252.932400	978252.928100	978987.885500	978987.881200	CCNP001678	0
197	1	0.355770	981491.344800	981491.339500	981860.137200	981860.133900	3	1	0.795961	982861.010900	982861.006100	983660.443600	983660.439100	CCNP001678	0
198	1	0.457640	986163.994500	986163.989300	986628.370700	986628.367400	2	1	0.803715	987629.278600	987629.259100	988436.358000	988436.354600	CCNP001678	1
199	1	0.456680	990939.958400	990939.952500	991411.536700	991411.533100	3	2	1.275819	992412.568200	992412.560200	993691.806300	993691.803100	CCNP001678	0
200	2	0.391440	996195.040300	996195.035500	996595.641400	996595.638300	2	1	0.491044	997596.564300	997596.559700	998091.931200	998091.926800	CCNP001678	1
